MEF;DISPOSITIF_FORMATION;FORMATION_DIPLOME;DUREE_DISPOSITIF;ANNEE_DISPOSITIF;LIBELLE_COURT;LIBELLE_LONG;DATE_OUVERTURE;DATE_FERMETURE;STATUT_MEF;NB_OPTION_OBLIGATOIRE;NB_OPTION_FACULTATIF;RENFORCEMENT_LANGUE;DUREE_PROJET;DUREE_STAGE;HORAIRE;MEF_INSCRIPTION_SCOLARITE;MEF_STAT_11;MEF_STAT_9;DATE_INTERVENTION;NUMERO_COMPTE;GESTION_DIFFUSION;LIBELLE_EDITION;ID;CREATED_AT;UPDATED_AT;N_COMMENTAIRE
2462521121;246;40025211;2;1;PREPRO25211;PREPRO MAINT.MATERIELS OPT.A AGRICOLES;01/09/2002;31/08/2009;3;1;;N;;;O;O;23710025211;237100252;05/05/2009;BCNSCO6;02;Prepro maint.materiels opt.a agricoles;6553;;;
2462521221;246;40025212;2;1;PREPRO25212;PREPRO MAINT.MATERIELS OPT.B TP MANUTEN.;01/09/2002;31/08/2009;3;1;;N;;;O;O;23710025212;237100252;05/05/2009;BCNSCO6;02;Prepro maint.materiels opt.b tp manuten.;6554;;;
2462521321;246;40025213;2;1;PREPRO25213;PREPRO MAINT.MATER OPT.C PARCS JARDINS;01/09/2002;31/08/2009;3;1;;N;;;O;O;23710025213;237100252;05/05/2009;BCNSCO6;02;Prepro maint.mater opt.c parcs jardins;6555;;;
2402511411;240;50025114;1;1;1CAP1 25114;1CAP1 COND.MACH AUTOMAT.DE TRANSFORMAT.;01/09/1995;31/08/2004;3;1;;N;;;O;O;23110025114;231100251;19/02/2003;BCNSCO6;02;1cap1 cond.mach automat.de transformat.;4764;;;
2402210411;240;50022104;1;1;1CAP1 22104;1CAP1 PROD.CARNES OP_A: BOUCHER (BOVIN);01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23110022104;231100221;27/01/1995;OPS$BCNDEP8;02;1cap1 prod.carnes op_a: boucher (bovin);4765;;;
2402210511;240;50022105;1;1;1CAP1 22105;1CAP1 PROD.CARNES OP_B: BOUCHER (EQUID);01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23110022105;231100221;27/01/1995;OPS$BCNDEP8;02;1cap1 prod.carnes op_b: boucher (equid);4766;;;
3112310622;311;32023106;2;2;2BTS2 23106;2BTS2  GEOMETRE TOPOGRAPHE;01/09/1998;31/08/2017;3;1;;N;;;O;O;32221023106;322210231;04/02/2016;BCNSCO6;02;2bts2  geometre topographe;6533;;;
3102310611;310;32023106;1;1;1BTS1 23106;1BTS1  GEOMETRE TOPOGRAPHE;01/09/1998;31/08/2017;3;1;;N;;;N;O;32111023106;321110231;04/02/2016;BCNSCO6;02;1bts1  geometre topographe;6534;;;
2542210622;254;45022106;2;2;2BP2  22106;2BP2   BOUCHER;01/09/1998;31/08/2017;3;0;;N;;;N;O;25120022106;251200221;11/05/2016;BCNSCO7;02;2bp2   boucher;6527;;;
2542320922;254;45023209;2;2;2BP2  23209;2BP2   METIERS DE LA PISCINE;01/09/1998;31/08/2018;3;0;;N;;;N;O;25120023209;251200232;04/05/2017;BCNSCO7;02;2bp2   metiers de la piscine;6529;;;
3113450121;311;32034501;2;1;1BTS2 34501;1BTS2  NOTARIAT;01/09/2008;;3;1;;N;;;O;O;32211034501;322110345;27/03/2018;BCNSCO7;02;1bts2  notariat;6537;;;
2402210611;240;50022106;1;1;1CAP1 22106;1CAP1 PROD.CARNES OP_C: TRIPIER;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23110022106;231100221;27/01/1995;OPS$BCNDEP8;02;1cap1 prod.carnes op_c: tripier;4767;;;
2402210711;240;50022107;1;1;1CAP1 22107;1CAP1 PROD.CARNES OP_D: VOLAILLER GIBI.;01/09/1992;31/08/1993;3;0;0;N;0;0;N;O;23110022107;231100221;27/01/1995;OPS$BCNDEP8;02;1cap1 prod.carnes op_d: volailler gibi.;4768;;;
2402511611;240;50025116;1;1;1CAP1 25116;1CAP1 FRAISAGE : OPERATEUR REGLEUR;01/09/1995;31/08/1997;3;0;1;N;0;0;O;O;23110025116;231100251;04/12/1996;BCNSCO6;02;1cap1 fraisage : operateur regleur;4769;;;
2423199932;242;50031999;3;2;2CAP3 31999;2CAP3 DO31 : ECHANGES ET GESTION;01/09/1995;31/08/2004;3;0;0;N;0;0;N;O;23320031999;233200319;10/03/2004;BCNSCO6;02;2cap3 do31 : echanges et gestion;4770;;;
2423299932;242;50032999;3;2;2CAP3 32999;2CAP3 DO32 : COMMUNICATN & INFORMATION;01/09/1995;31/08/2004;3;0;0;N;0;0;N;O;23320032999;233200329;10/03/2004;BCNSCO6;02;2cap3 do32 : communicatn & information;4771;;;
2423399932;242;50033999;3;2;2CAP3 33999;2CAP3 DO33 : SERVICES AUX PERSONNES;01/09/1995;31/08/2004;3;0;0;N;0;0;N;O;23320033999;233200339;10/03/2004;BCNSCO6;02;2cap3 do33 : services aux personnes;4772;;;
2423499932;242;50034999;3;2;2CAP3 34999;2CAP3 DO34 : SERVICES A LA COLLECTIVITE;01/09/1995;31/08/2004;3;0;0;N;0;0;N;O;23320034999;233200349;10/03/2004;BCNSCO6;02;2cap3 do34 : services a la collectivite;4773;;;
2423221932;242;50032219;3;2;2CAP3 32219;2CAP3 AGENT GRAPHISTE DECORATEUR;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320032219;233200322;20/08/2002;BCNSCO6;02;2cap3 agent graphiste decorateur;4777;;;
2472330431;247;40023304;3;1;2NDPRO23304;2NDPRO AMENAGEMENT FINITION BATIMENT;01/09/2008;;4;0;;N;;;N;O;23810023304;238100233;15/06/2020;BCNSPN5;02;2ndpro aménagement et finitions du bâtiment;7677;;13/05/2019;Réforme bac pro 2022 réservé à l'apprentissage
2472310231;247;40023102;3;1;2NDPRO23102;2NDPRO TRAVAUX PUBLICS;01/09/2008;;4;0;;N;;;N;O;23810023102;238100231;15/06/2020;BCNSPN5;02;2ndpro travaux publics;7665;;13/05/2019;Réforme bac pro 2022 réservé à l'apprentissage
2422234432;242;50022344;3;2;2CAP3 22344;2CAP3 SERTISSEUR EN BIJOUT.JOAIL.ORFEV.;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320022344;233200223;30/04/2002;BCNSCO6;02;2cap3 sertisseur en bijout.joail.orfev.;4782;;;
2422234532;242;50022345;3;2;2CAP3 22345;2CAP3 GRAVEUR METAUX_A : ACIER EN MODEL;01/09/1995;31/08/1997;3;0;1;N;0;0;O;O;23320022345;233200223;20/05/1997;BCNSCO6;02;2cap3 graveur metaux_a : acier en model;4783;;;
2422234632;242;50022346;3;2;2CAP3 22346;2CAP3 GRAVEUR METAUX_B : MARQUAGE;01/09/1995;31/08/1997;3;0;1;N;0;0;O;O;23320022346;233200223;20/05/1997;BCNSCO6;02;2cap3 graveur metaux_b : marquage;4784;;;
2422234732;242;50022347;3;2;2CAP3 22347;2CAP3 GRAVEUR TAILLE DOUCE_A: ORNEMENT.;01/09/1995;31/08/1997;3;0;1;N;0;0;O;O;23320022347;233200223;20/05/1997;BCNSCO6;02;2cap3 graveur taille douce_a: ornement.;4785;;;
2422234832;242;50022348;3;2;2CAP3 22348;2CAP3 GRAVEUR TAILLE DOUCE_B: IMPRESS.;01/09/1995;31/08/1997;3;0;1;N;0;0;O;O;23320022348;233200223;20/05/1997;BCNSCO6;02;2cap3 graveur taille douce_b: impress.;4786;;;
2422343432;242;50023434;3;2;2CAP3 23434;2CAP3 FACTEUR DE GUITARE;01/09/1995;31/08/2002;3;0;1;N;0;0;O;O;23320023434;233200234;11/10/2001;BCNSCO6;02;2cap3 facteur de guitare;4791;;;
2422235532;242;50022355;3;2;2CAP3 22355;2CAP3 FACTEUR D'INSTRUMENTS A VENT;01/09/1995;31/08/2002;3;0;1;N;0;0;O;O;23320022355;233200223;11/10/2001;BCNSCO6;02;2cap3 facteur d'instruments a vent;4792;;;
2423320232;242;50033202;3;2;2CAP3 33202;2CAP3 PETITE ENFANCE;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320033202;233200332;20/08/2002;BCNSCO6;02;2cap3 petite enfance;4794;;;
2423310132;242;50033101;3;2;2CAP3 33101;2CAP3 PROTHESISTE DENTAIRE;01/09/1995;31/08/1996;3;0;1;N;0;0;O;O;23320033101;233200331;12/04/1996;BCNSPN;02;2cap3 prothesiste dentaire;4795;;;
2423310432;242;50033104;3;2;2CAP3 33104;2CAP3 EMPLOYE EN PHARMACIE;01/09/1995;31/08/2001;3;1;1;N;0;0;O;O;23320033104;233200331;20/03/2000;BCNSCO6;02;2cap3 employe en pharmacie;4796;;;
2423360532;242;50033605;3;2;2CAP3 33605;2CAP3 COIFFURE;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320033605;233200336;20/08/2002;BCNSCO6;02;2cap3 coiffure;4797;;;
2423360632;242;50033606;3;2;2CAP3 33606;2CAP3 PERRUQUIER POSTICHEUR;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320033606;233200336;20/08/2002;BCNSCO6;02;2cap3 perruquier posticheur;4798;;;
2422260732;242;50022607;3;2;2CAP3 22607;2CAP3 PREMIERE TRANSFORMATION DU BOIS;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320022607;233200226;20/08/2002;BCNSCO6;02;2cap3 premiere transformation du bois;4799;;;
2422340132;242;50023401;3;2;2CAP3 23401;2CAP3 CHARPENTE;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320023401;233200234;20/08/2002;BCNSCO6;02;2cap3 charpente;4800;;;
2422342132;242;50023421;3;2;2CAP3 23421;2CAP3 CONDUCTEUR OPERATEUR IND.DU BOIS;01/09/1995;31/08/2003;3;1;;N;;;O;O;23320023421;233200234;20/08/2002;BCNSCO6;02;2cap3 conducteur operateur ind.du bois;4801;;;
2542510822;254;45025108;2;2;2BP2  25108;2BP2 DESSINAT.CONSTRUCTION MECANIQUE;01/09/1993;31/08/1999;2;0;0;N;0;0;N;O;25120025108;251200251;17/09/1997;BCNSCO6;02;2bp2 dessinat.construction mecanique;5333;;;
2473121131;247;40031211;3;1;2NDPRO31211;2NDPRO MET. RELATION CLIENT 2NDE COMMUNE;01/09/2019;;1;2;;N;;;O;O;23810031211;238100312;13/05/2019;BCNSCO7;02;2ndpro métiers de la relation client 2nde commune;11274;;;Réforme bac pro 2022 réservé au scolaire
2473000331;247;40030003;3;1;2NDPRO30003;2NDPRO MET.GEST.ADM.,TRA.&LOG.2NDE COMM.;01/09/2019;;1;2;;N;;;O;O;23810030003;238100300;13/05/2019;BCNSCO7;02;2ndpro métiers gestion administr., transport & logistique 2nde commune;11284;;;Réforme bac pro 2022 réservé au scolaire
2472000631;247;40020006;3;1;2NDPRO20006;2NDPRO MET.CON.DUR.BAT.&TRA.PUB.2NDE COM;01/09/2019;;1;1;;N;;;O;O;23810020006;238100200;13/05/2019;BCNSCO7;02;2ndpro métiers constr. durable bâtiment & travaux publics 2nde commune;11285;;;Réforme bac pro 2022 réservé au scolaire
2542420622;254;45024206;2;2;2BP2  24206;2BP2 IND.HABILLEMENT : FLOU INDUSTRIEL;01/09/1993;31/08/1999;2;0;0;N;0;0;N;O;25120024206;251200242;17/09/1997;BCNSCO6;02;2bp2 ind.habillement : flou industriel;5334;;;
2542420122;254;45024201;2;2;2BP2  24201;2BP2 IND.HABILLEMENT : CORSET INDUSTR.;01/09/1993;31/08/1999;2;0;0;N;0;0;N;O;25120024201;251200242;17/09/1997;BCNSCO6;02;2bp2 ind.habillement : corset industr.;5335;;;
2543130322;254;45031303;2;2;2BP2  31303;2BP2 PROFESSIONS IMMOBILIERES;01/09/1993;31/08/1998;2;0;0;N;0;0;N;O;25120031303;251200313;26/02/1998;BCNSCO6;02;2bp2 professions immobilieres;5336;;;
2543110322;254;45031103;2;2;2BP2  31103;2BP2 TRANSPORT : AUXILIAIR.DE TRANSPOR;01/09/1993;31/08/2001;2;0;0;N;0;0;N;O;25120031103;251200311;17/09/1997;BCNSCO6;02;2bp2 transport : auxiliair.de transpor;5337;;;
2542010121;254;45020101;2;1;1BP2  20101;1BP2 PILOTE D'INSTAL.PROD.PAR PROCEDES;01/09/1992;;3;0;;N;;;N;O;25110020101;251100201;30/04/2002;BCNSCO6;02;1bp2 pilote d'instal.prod.par procedes;5338;;;
2542410121;254;45024101;2;1;1BP2  24101;1BP2 MECA.REGL.METIERS & MACH.A TISSER;01/09/1992;31/08/1997;2;0;0;N;0;0;N;O;25110024101;251100241;19/03/1997;BCNSCO6;02;1bp2 meca.regl.metiers & mach.a tisser;5339;;;
2543310321;254;45033103;2;1;1BP2  33103;1BP2 TECHNIQUES D'ANALYSES DE BIOLOGIE;01/09/1992;31/08/2006;3;0;;N;;;N;O;25110033103;251100331;02/01/2006;BCNSCO6;02;1bp2 techniques d'analyses de biologie;5340;;;
2542210521;254;45022105;2;1;1BP2  22105;1BP2 BOULANGER;01/09/1992;31/08/2012;3;0;;N;;;N;O;25110022105;251100221;11/04/2012;BCNSCO6;02;1bp2 boulanger;5341;;;
2542510921;254;45025109;2;1;1BP2  25109;1BP2 ARMURIER;01/09/1992;31/08/1998;2;0;0;N;0;0;N;O;25110025109;251100251;04/11/1997;BCNSCO6;02;1bp2 armurier;5342;;;
2542520421;254;45025204;2;1;1BP2  25204;1BP2 MECANICIEN ENGINS CHANTIER DES TP;01/09/1992;31/08/1997;2;0;0;N;0;0;N;O;25110025204;251100252;29/08/1996;BCNSCO6;02;1bp2 mecanicien engins chantier des tp;5343;;;
2542230321;254;45022303;2;1;1BP2  22303;1BP2 ZONE ACIER;01/09/1992;31/08/1996;2;0;0;N;0;0;N;O;25110022303;251100223;29/08/1996;BCNSCO6;02;1bp2 zone acier;5344;;;
3102200211;310;32022002;1;1;1BTS1 22002;1BTS1 TECHNIQ.PHYSIQ.POUR INDUST.& LABO;01/09/1995;;3;0;;N;;;N;O;32111022002;321110220;15/06/2020;BCNSCO6;02;1bts1 techniq.physiq.pour indust.& labo;5360;;;
3113240622;311;32032406;2;2;2BTS2 32406;2BTS2  ASSISTANT SECRETAIRE TRILINGUE;01/09/1995;31/08/2009;3;2;;N;;;O;O;32221032406;322210324;12/02/2008;BCNSCO6;02;2bts2  assistant secretaire trilingue;5346;;;
2412199921;241;50021999;2;1;1CAP2 21999;1CAP2 DO21 : AGRICULTURE, PECHE, FORET;01/09/1995;31/08/2004;3;0;0;N;0;0;N;O;23210021999;232100219;10/03/2004;BCNSCO6;02;1cap2 do21 : agriculture, peche, foret;5348;;;
7402599911;740;58125999;1;1;FCIL5 25999;FCIL5 FC NON DIPLOM.NIV.5 SPEC.DOMAIN.25;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;44110025999;441100259;16/05/2012;BCNSCO6;02;Fcil5 fc non diplom.niv.5 spec.domain.25;5349;;;
7412099911;741;48120999;1;1;FCIL4 20999;FCIL4 FC NON DIPLOM.NIV.4 SPEC.DOMAIN.20;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;44210020999;442100209;16/05/2012;BCNSCO6;02;Fcil4 fc non diplom.niv.4 spec.domain.20;5350;;;
7412499911;741;48124999;1;1;FCIL4 24999;FCIL4 FC NON DIPLOM.NIV.4 SPEC.DOMAIN.24;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;44210024999;442100249;16/05/2012;BCNSCO6;02;Fcil4 fc non diplom.niv.4 spec.domain.24;5351;;;
7413499911;741;48134999;1;1;FCIL4 34999;FCIL4 FC NON DIPLOM.NIV.4 SPEC.DOMAIN.34;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;44210034999;442100349;16/05/2012;BCNSCO6;02;Fcil4 fc non diplom.niv.4 spec.domain.34;5352;;;
7422399911;742;38123999;1;1;FCIL3 23999;FCIL3 FC NON DIPLOM.NIV.3 SPEC.DOMAIN.23;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;44310023999;443100239;16/05/2012;BCNSCO6;02;Fcil3 fc non diplom.niv.3 spec.domain.23;5353;;;
7423399911;742;38133999;1;1;FCIL3 33999;FCIL3 FC NON DIPLOM.NIV.3 SPEC.DOMAIN.33;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;44310033999;443100339;16/05/2012;BCNSCO6;02;Fcil3 fc non diplom.niv.3 spec.domain.33;5354;;;
7512599911;751;48225999;1;1;MDAL4 25999;MDAL4 DO25 : MECANIQ, ELECTRI, ELECTRO.;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;46210025999;462100259;16/05/2012;BCNSCO6;02;Mdal4 do25 : mecaniq, electri, electro.;5355;;;
7522099911;752;38220999;1;1;MDAL3 20999;MDAL3 DO20 : SPEC.PLURI-TECHNO DE PROD.;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;46310020999;463100209;16/05/2012;BCNSCO6;02;Mdal3 do20 : spec.pluri-techno de prod.;5356;;;
7522599911;752;38225999;1;1;MDAL3 25999;MDAL3 DO25 : MECANIQ, ELECTRI, ELECTRO.;01/09/1995;31/08/2012;3;0;0;N;0;0;N;O;46310025999;463100259;16/05/2012;BCNSCO6;02;Mdal3 do25 : mecaniq, electri, electro.;5357;;;
2543310121;254;45033101;2;1;1BP2  33101;1BP2 PREPARATEUR EN PHARMACIE;01/09/1992;31/08/1997;2;0;0;N;0;0;N;O;25110033101;251100331;19/03/1997;BCNSCO6;02;1bp2 preparateur en pharmacie;5358;;;
2543360421;254;45033604;2;1;1BP2  33604;1BP2 ESTHETIQUE COSMETIQUE;01/09/1992;31/08/2003;3;0;;N;;;N;O;25110033604;251100336;17/05/2003;BCNSCO6;02;1bp2 esthetique cosmetique;5359;;;
3102410811;310;32024108;1;1;1BTS1 24108;1BTS1 PRODUCTIQ.TEXTILE OP_D: ENNOBLIST;01/09/1995;31/08/2015;3;1;;N;;;N;O;32111024108;321110241;28/04/2014;BCNSCO6;02;1bts1 productiq.textile op_d: ennoblist;5361;;;
2422242433;242;50022424;3;3;3CAP3 22424;3CAP3 ARTS & TECH.VERRE: VERRIER CHALUM;01/09/1995;31/08/2004;3;1;;N;;;O;O;23330022424;233300224;18/03/2004;BCNSCO6;02;3cap3 arts & tech.verre: verrier chalum;5362;;;
2422233733;242;50022337;3;3;3CAP3 22337;3CAP3 BIJOUTIER : FANTAISIE (SR 2002);01/09/1995;31/08/2002;3;0;1;N;0;0;O;O;23330022337;233300223;28/05/2001;BCNSCO6;02;3cap3 bijoutier : fantaisie (sr 2002);5363;;;
2422541433;242;50025414;3;3;3CAP3 25414;3CAP3 CONSTRUCT. ENSEMBLES CHAUDRONNES;01/09/1995;31/08/2004;3;1;;N;;;O;O;23330025414;233300254;18/03/2004;BCNSCO6;02;3cap3 construct. ensembles chaudronnes;5364;;;
2422542433;242;50025424;3;3;3CAP3 25424;3CAP3 CARROSSIER CONSTR.(V.PART.& UTIL);01/09/1995;31/08/1997;3;0;1;N;0;0;O;O;23330025424;233300254;04/12/1996;BCNSCO6;02;3cap3 carrossier constr.(v.part.& util);5365;;;
2132100111;213;43321001;1;1;1-TECA21001;1_TECA STAE TECHNOLOGIE DES EQUIPEMENTS;01/09/1996;31/08/2002;1;;;N;;;N;O;22122621001;221226210;28/03/2002;BCNSPN;02;1_teca stae technologie des equipements;5366;;;
2132110111;213;43321101;1;1;1-TECA21101;1_TECA STAE TECHNOLOGIE VEGETALE;01/09/1996;31/08/2002;1;;;N;;;N;O;22122621101;221226211;29/03/2002;BCNSPN;02;1_teca stae technologie vegetale;5367;;;
2132120111;213;43321201;1;1;1-TECA21201;1_TECA STAE TECHNOLOGIE ANIMALE;01/09/1996;31/08/2002;1;;;N;;;N;O;22122621201;221226212;29/03/2002;BCNSPN;02;1_teca stae technologie animale;5368;;;
2423319931;242;50033199;3;1;1CAP3 33199;1CAP3  SANTE;01/09/2004;31/08/2011;3;;;N;;;N;O;23310033199;233100331;23/02/2011;BCNSCO6;02;1cap3  sante;6110;;;
3112260221;311;32022602;2;1;1BTS2 22602;1BTS2  IND.PAP.:PRODCT.PATES PAP.CARTONS;01/09/1995;31/08/2016;3;1;;N;;;O;O;32211022602;322110226;05/02/2016;BCNSCO6;02;1bts2  ind.pap.:prodct.pates pap.cartons;5347;;;
2132130111;213;43321301;1;1;1-TECA21301;1_TECA STAE TECHNOLOGIE DES AMENAGEMENTS;01/09/1996;31/08/2002;1;;;N;;;N;O;22122621301;221226213;30/04/2002;BCNSPN;02;1_teca stae technologie des amenagements;5369;;;
2422109931;242;50021099;3;1;1CAP3 21099;1CAP3  SPEC.PLURIV.DE L'AGRONOMIE;01/09/2004;31/08/2011;3;;;N;;;N;O;23310021099;233100210;23/02/2011;BCNSCO6;02;1cap3  spec.pluriv.de l'agronomie;5951;;;
2422119931;242;50021199;3;1;1CAP3 21199;1CAP3  PROD.VEGETALES, CULTUR.SPE;01/09/2004;31/08/2011;3;;;N;;;N;O;23310021199;233100211;23/02/2011;BCNSCO6;02;1cap3  prod.vegetales, cultur.spe;5952;;;
2422139931;242;50021399;3;1;1CAP3 21399;1CAP3  FORETS, ESPACES NATURELS, ;01/09/2004;31/08/2011;3;;;N;;;N;O;23310021399;233100213;23/02/2011;BCNSCO6;02;1cap3  forets, espaces naturels, ;5953;;;
2422149931;242;50021499;3;1;1CAP3 21499;1CAP3  AMENAGEMENT PAYSAGER (PARC;01/09/2004;31/08/2011;3;;;N;;;N;O;23310021499;233100214;23/02/2011;BCNSCO6;02;1cap3  amenagement paysager (parc;5954;;;
2422209931;242;50022099;3;1;1CAP3 22099;1CAP3  SPEC.PLURITECHNO TRANSFORM;01/09/2004;31/08/2011;3;;;N;;;N;O;23310022099;233100220;23/02/2011;BCNSCO6;02;1cap3  spec.pluritechno transform;5955;;;
2422219931;242;50022199;3;1;1CAP3 22199;1CAP3  AGRO-ALIMENTAIRE, ALIMENTA;01/09/2004;31/08/2011;3;;;N;;;N;O;23310022199;233100221;23/02/2011;BCNSCO6;02;1cap3  agro-alimentaire, alimenta;5956;;;
2422239931;242;50022399;3;1;1CAP3 22399;1CAP3  METALLURGIE (SIDERURGIE..);01/09/2004;31/08/2011;3;;;N;;;N;O;23310022399;233100223;23/02/2011;BCNSCO6;02;1cap3  metallurgie (siderurgie..);5957;;;
2422249931;242;50022499;3;1;1CAP3 22499;1CAP3  MATERIAUX DE CONSTRUCTION,;01/09/2004;31/08/2011;3;;;N;;;N;O;23310022499;233100224;23/02/2011;BCNSCO6;02;1cap3  materiaux de construction,;5958;;;
2422259931;242;50022599;3;1;1CAP3 22599;1CAP3  PLASTURGIE MATX COMPOSITES;01/09/2004;31/08/2011;3;;;N;;;N;O;23310022599;233100225;23/02/2011;BCNSCO6;02;1cap3  plasturgie matx composites;5959;;;
2422269931;242;50022699;3;1;1CAP3 22699;1CAP3  PAPIER, CARTON;01/09/2004;31/08/2011;3;;;N;;;N;O;23310022699;233100226;23/02/2011;BCNSCO6;02;1cap3  papier, carton;5960;;;
2422279931;242;50022799;3;1;1CAP3 22799;1CAP3  ENERGIE, GENIE CLIMATIQUE;01/09/2004;31/08/2011;3;;;N;;;N;O;23310022799;233100227;23/02/2011;BCNSCO6;02;1cap3  energie, genie climatique;5961;;;
2422319931;242;50023199;3;1;1CAP3 23199;1CAP3  MINES & CARR., GENIE CIVIL;01/09/2004;31/08/2011;3;;;N;;;N;O;23310023199;233100231;23/02/2011;BCNSCO6;02;1cap3  mines & carr., genie civil;5962;;;
2422329931;242;50023299;3;1;1CAP3 23299;1CAP3  BATIMENT : CONSTRUC & COUV;01/09/2004;31/08/2011;3;;;N;;;N;O;23310023299;233100232;23/02/2011;BCNSCO6;02;1cap3  batiment : construc & couv;5963;;;
2422339931;242;50023399;3;1;1CAP3 23399;1CAP3  BATIMENT : FINITIONS;01/09/2004;31/08/2011;3;;;N;;;N;O;23310023399;233100233;23/02/2011;BCNSCO6;02;1cap3  batiment : finitions;5964;;;
2422349931;242;50023499;3;1;1CAP3 23499;1CAP3  TRAVAIL DU BOIS ET AMEUBL;01/09/2004;31/08/2011;3;;;N;;;N;O;23310023499;233100234;23/02/2011;BCNSCO6;02;1cap3  travail du bois et ameubl;5965;;;
2422409931;242;50024099;3;1;1CAP3 24099;1CAP3  SPEC.PLURITECH MAT SOUPLES;01/09/2004;31/08/2011;3;;;N;;;N;O;23310024099;233100240;23/02/2011;BCNSCO6;02;1cap3  spec.pluritech mat souples;5966;;;
2422419931;242;50024199;3;1;1CAP3 24199;1CAP3  TEXTILE;01/09/2004;31/08/2011;3;;;N;;;N;O;23310024199;233100241;23/02/2011;BCNSCO6;02;1cap3  textile;5967;;;
2422429931;242;50024299;3;1;1CAP3 24299;1CAP3  HABILLEMENT (MODE,COUTURE);01/09/2004;31/08/2011;3;;;N;;;N;O;23310024299;233100242;23/02/2011;BCNSCO6;02;1cap3  habillement (mode,couture);5968;;;
2422439931;242;50024399;3;1;1CAP3 24399;1CAP3  CUIRS ET PEAUX;01/09/2004;31/08/2011;3;;;N;;;N;O;23310024399;233100243;23/02/2011;BCNSCO6;02;1cap3  cuirs et peaux;5969;;;
2422509931;242;50025099;3;1;1CAP3 25099;1CAP3  SPEC.PLURITECH MECAN.-ELEC;01/09/2004;31/08/2011;3;;;N;;;N;O;23310025099;233100250;23/02/2011;BCNSCO6;02;1cap3  spec.pluritech mecan.-elec;5970;;;
2422519931;242;50025199;3;1;1CAP3 25199;1CAP3  MECANIQ GENE.& DE PRECIS.;01/09/2004;31/08/2011;3;;;N;;;N;O;23310025199;233100251;23/02/2011;BCNSCO6;02;1cap3  mecaniq gene.& de precis.;5971;;;
2422529931;242;50025299;3;1;1CAP3 25299;1CAP3  MOTEURS ET MECANIQUE AUTO;01/09/2004;31/08/2011;3;;;N;;;N;O;23310025299;233100252;23/02/2011;BCNSCO6;02;1cap3  moteurs et mecanique auto;5972;;;
2422539931;242;50025399;3;1;1CAP3 25399;1CAP3  MECANIQUE AERONAUTIQ.& SPA;01/09/2004;31/08/2011;3;;;N;;;N;O;23310025399;233100253;23/02/2011;BCNSCO6;02;1cap3  mecanique aeronautiq.& spa;5973;;;
2422549931;242;50025499;3;1;1CAP3 25499;1CAP3  STRUCTURES METALLIQUES;01/09/2004;31/08/2011;3;;;N;;;N;O;23310025499;233100254;23/02/2011;BCNSCO6;02;1cap3  structures metalliques;5974;;;
2422559931;242;50025599;3;1;1CAP3 25599;1CAP3  ELECTRICITE, ELECTRONIQUE;01/09/2004;31/08/2011;3;;;N;;;N;O;23310025599;233100255;23/02/2011;BCNSCO6;02;1cap3  electricite, electronique;5975;;;
2423009931;242;50030099;3;1;1CAP3 30099;1CAP3  SPEC.PLURIVAL DES SERVICES;01/09/2004;31/08/2011;3;;;N;;;N;O;23310030099;233100300;23/02/2011;BCNSCO6;02;1cap3  spec.plurival des services;5976;;;
2442550521;244;51025505;2;1;SECBEP25505;SECBEP ICEF OPTION ELECTROMENAGER;01/09/1995;31/08/1998;3;1;1;N;0;0;O;O;23510025505;235100255;09/06/1998;BCNSCO6;02;Secbep icef option electromenager;5977;;;
2443240321;244;51032403;2;1;SECBEP32403;SECBEP METIERS DU SECRETARIAT;01/09/1996;31/08/2009;3;1;;N;;;O;O;23510032403;235100324;05/05/2009;BCNSCO6;02;Secbep metiers du secretariat;5978;;;
2522220132;252;40122201;3;2;2BMA3 22201;2BMA3  ARTS ET TECHNIQUES DU VERRE;01/09/1996;31/08/2002;3;0;1;N;;;O;O;23D20022201;23D200222;27/03/2002;BCNSCO6;02;2bma3  arts et techniques du verre;5979;;;
2462540322;246;40025403;2;2;TERPRO25403;TERPRO CARROSSERIE OPTION CONSTRUCTION;01/09/1996;31/08/2010;3;1;;N;;;O;O;23720025403;237200254;22/04/2010;BCNSCO6;02;Terpro carrosserie option construction;5980;;;
